3987,Taldykorgan Airport,Taldy Kurgan,KZ
3988,Talkeetna Airport,Talkeetna,US
3989,Tall Afar Army Air Field,Tall Afar,IQ
3990,Tallahassee Regional Airport,Tallahassee,US
3991,Taloyoak Airport,Taloyoak,CA
3992,Tamale Airport,Tamale,GH
3993,Tambacounda Airport,Tambacounda,SN
3994,Tambov Air Base,Tambov,RU
3995,Tampa International Airport,Tampa,US
3996,Tampere-Pirkkala Airport,Tampere / Pirkkala,FI
3997,Tamworth Airport,Tamworth,AU
3998,Tan Son Nhat International Airport,Ho Chi Minh City,VN
3999,Tan Tan Airport,Tan Tan,MA
4000,Tanagra Air Base,Tanagra,GR
4001,Tancos Airbase,Tancos,PT
4002,Tancredo Neves International Airport,Belo Horizonte,BR
4003,Tanga Airport,Tanga,TZ
4004,Taoxian Airport,Shenyang,CN
4005,Taoyuan Air Base,Taoyuan City,TW
4006,Tapachula International Airport,Tapachula,MX
4007,Taplejung Airport,Taplejung,NP
4008,Tarama Airport,Tarama,JP
4009,Taranto-Grottaglie "Marcello Arlotta" Airport,Grottaglie,IT
4010,Tarapoa Airport,Tarapoa,EC
4011,Tarauacá Airport,Tarauacá,BR
4012,Taraz Airport,Taraz,KZ
4013,Tarbes-Lourdes-Pyrénées Airport,Tarbes/Lourdes/Pyrénées,FR
4014,Taree Airport,Taree,AU
4015,Tartu Airport,Tartu,EE
4016,Tashkent East Airport,Tashkent,UZ
4017,Tashkent International Airport,Tashkent,UZ
4018,Tasiujaq Airport,Tasiujaq,CA
4019,Taszár Air Base,Taszár,HU
4020,Tatalina LRRS Airport,Takotna,US
4021,Taupo Airport,Taupo,NZ
4022,Tauranga Airport,Tauranga,NZ
4023,Tautii Magheraus Airport,Baia Mare,RO
4024,Tawau Airport,Tawau,MY
4025,Tbilisi International Airport,Tbilisi,GE
4026,Tbilisi Marneuli Air Base,Tbilisi,GE
4027,Tbilisi Soganlug Air Base,Tbilisi,GE
4028,Ted Stevens Anchorage International Airport,Anchorage,US
4029,Tefé Airport,Tefé,BR
4030,Tekirda? Çorlu Airport,Çorlu,TR
4031,Tel Nof Air Base,Rehovot,IL
4032,Tela Airport,Tela,HN
4033,Telêmaco Borba Airport,Telêmaco Borba,BR
4034,Temelli Air Base,Polatl?,TR
4035,Temindung Airport,Samarinda,ID
4036,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR
4037,Tenerife Norte Airport,Tenerife Island,ES
4038,Tenerife South Airport,Tenerife Island,ES
4039,Tengchong Tuofeng Airport,Tengchong,CN
4040,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,BO
4041,Teniente Benjamin Matienzo Airport,San Miguel de Tucumán,AR
4042,Teniente Coronel Luis a Mantilla Airport,Tulcán,EC
4043,Teniente Coronel Rafael Pabón Airport,Villamontes,BO
4044,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,PE
4045,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,PE
4046,Teniente Vidal Airport,Coyhaique,CL
4047,Tennant Creek Airport,Tennant Creek,AU
4048,Terán Air Base,Tuxtla Gutiérrez,MX
4049,Termas de Río Hondo international Airport,Termas de Río Hondo,AR
4050,Termez Airport,Termez,UZ
4051,Terrance B. Lettsome International Airport,Road Town,VG
4052,Terre Haute International Hulman Field,Terre Haute,US
4053,Teruel Airport,Teruel,ES
4054,Teslin Airport,Teslin,CA
4055,Teterboro Airport,Teterboro,US
4056,Texada Gillies Bay Airport,Texada,CA
4057,Texarkana Regional Webb Field,Texarkana,US
4058,Texas Gulf Coast Regional Airport,Angleton/Lake Jackson,US
4059,Thandwe Airport,Thandwe,MM
4060,Thangool Airport,Biloela,AU
4061,The Eastern Iowa Airport,Cedar Rapids,US
4062,The Florida Keys Marathon Airport,Marathon,US
4063,The Pas Airport,The Pas,CA
4064,Theodore Francis Green State Airport,Providence,US
4065,Thessaloniki Macedonia International Airport,Thessaloniki,GR
4066,Thicket Portage Airport,Thicket Portage,CA
4067,Thisted Airport,Thisted,DK
4068,Thompson Airport,Thompson,CA
4069,Thornhill Air Base,Gweru,ZW
4070,Thule Air Base,Thule,GL
4071,Thumrait Air Base,Thumrait,OM
4072,Thunder Bay Airport,Thunder Bay,CA
4073,Tianjin Binhai International Airport,Tianjin,CN
4074,Tianshui Maijishan Airport,Tianshui,CN
4075,Tiga Airport,Tiga,NC
4076,Tiko Airport,Tiko,CM
4077,Tiksi Airport,Tiksi,RU
4078,Timbuktu Airport,Timbuktu,ML
4079,Timimoun Airport,Timimoun,DZ
4080,Timi?oara Traian Vuia Airport,Timi?oara,RO
4081,Timmins/Victor M. Power,Timmins,CA
4082,Tindouf Airport,Tindouf,DZ
4083,Tinian International Airport,Tinian Island,MP
4084,Tinker Air Force Base,Oklahoma City,US
4085,Tinson Pen Airport,Tinson Pen,JM
4086,Tipton Airport,Fort Meade(Odenton),US
4087,Tirana International Airport Mother Teresa,Tirana,AL
4088,Tiraspol Airport,Tiraspol,MD
4089,Tiree Airport,Balemartine,GB
4090,Tiriós Airport,Óbidos,BR
4091,Tiruchirapally Civil Airport Airport,Tiruchirappally,IN
4092,Tivat Airport,Tivat,ME
4093,Tobago-Crown Point Airport,Scarborough,TT
4094,Tobias Bolanos International Airport,San Jose,CR
4095,Tocumen International Airport,Tocumen,PA
4096,Tofino / Long Beach Airport,Tofino,CA
4097,Togiak Airport,Togiak Village,US
4098,Tokachi-Obihiro Airport,Obihiro,JP
4099,Tokat Airport,Tokat,TR
4100,Tököl Airport,Tököl,HU
4101,Toksan Air Base,T?ksan-dong,KP
4102,Tokua Airport,Tokua,PG
4103,Tokunoshima Airport,Tokunoshima,JP
4104,Tokushima Airport/JMSDF Air Base,Tokushima,JP
4105,Tokyo Haneda International Airport,Tokyo,JP
4106,Tôlanaro Airport,Tôlanaro,MG
4107,Toledo Express Airport,Toledo,US
4108,Tolmachevo Airport,Novosibirsk,RU
4109,Tomaszow Mazowiecki Military Air Base,Tomaszów Mazowiecki,PL
4110,Toncontín International Airport,Tegucigalpa,HN
4111,Tonghua Sanyuanpu Airport,Tonghua,CN
4112,Tongliao Airport,Tongliao,CN
4113,Tonopah Airport,Tonopah,US
4114,Topeka Regional Airport - Forbes Field,Topeka,US
4115,Torino-Aeritalia Airport,Torino,IT
4116,Toronto/Oshawa Executive Airport,Oshawa,CA
4117,Torrejón Airport,Madrid,ES
4118,Tortolì Airport,Arbatax,IT
4119,Tottori Airport,Tottori,JP
4120,Touggourt Sidi Madhi Airport,Touggourt,DZ
4121,Touho Airport,Touho,NC
4122,Toulon-Hyères Airport,Toulon/Hyères/Le Palyvestre,FR
4123,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR
4124,Toulouse-Francazal (BA 101) Air Base,Toulouse/Francazal,FR
4125,Tours-Val-de-Loire Airport,Tours/Val de Loire (Loire Valley),FR
4126,Toussaint Louverture International Airport,Port-au-Prince,HT
4127,Toussus-le-Noble Airport,Toussus-le-Noble,FR
4128,Townsville Airport,Townsville,AU
4129,Toyama Airport,Toyama,JP
4130,Tozeur Nefta International Airport,Tozeur,TN
4131,Trabzon International Airport,Trabzon,TR
4132,Transilvania Târgu Mure? International Airport,Târgu Mure?,RO
4133,Travis Air Force Base,Fairfield,US
4134,Treasure Cay Airport,Treasure Cay,BS
4135,Tren?ín Airport,Tren?ín,SK
4136,Trento-Mattarello Airport,Trento (TN),IT
4137,Trenton Mercer Airport,Trenton,US
4138,Tres Arroyos Airport,Tres Arroyos,AR
4139,Tres De Mayo Airport,Puerto Asís,CO
4140,Tres Esquinas Air Base,Tres Esquinas,CO
4141,Tretyakovo Airport,Lukhovitsy,RU
4142,Treviso-Sant'Angelo Airport,Treviso,IT
4143,Tri Cities Airport,Pasco,US
4144,Tribhuvan International Airport,Kathmandu,NP
4145,Tri-Cities Regional TN/VA Airport,Bristol/Johnson/Kingsport,US
4146,Trieste–Friuli Venezia Giulia Airport,Trieste,IT
4147,Tripoli International Airport,Tripoli,LY
4148,Tri-State/Milton J. Ferguson Field,Huntington,US
4149,Trivandrum International Airport,Thiruvananthapuram,IN
4150,Trois-Rivières Airport,Trois-Rivières,CA
4151,Trollhättan-Vänersborg Airport,Trollhättan,SE
4152,Trombetas Airport,Oriximiná,BR
4153,Tromsø Airport,Tromsø,NO
4154,Trondheim Airport Værnes,Trondheim,NO
4155,Troy Municipal Airport,Troy,US
4156,Troyes-Barberey Airport,Troyes/Barberey,FR
4157,Truckee Tahoe Airport,Truckee,US
4158,Trujillo Airport,Trujillo,HN
4159,Truth Or Consequences Municipal Airport,Truth Or Consequences,US
4160,Tsuiki Air Field,Tsuiki,JP
4161,Tsumeb Airport,Tsumeb,NA
4162,Tsushima Airport,Tsushima,JP
4163,Tte. Julio Gallardo Airport,Puerto Natales,CL
4164,Tucson International Airport,Tucson,US
4165,Tucumcari Municipal Airport,Tucumcari,US
4166,Tucupita Airport,Tucupita,VE
4167,Tucuruí Airport,Tucuruí,BR
4168,Tugdan Airport,Tablas Island,PH
4169,Tuguegarao Airport,Tuguegarao City,PH
4170,Tuktoyaktuk Airport,Tuktoyaktuk,CA
4171,Tulcea Airport,Tulcea,RO
4172,Tulita Airport,Tulita,CA
4173,Tulsa International Airport,Tulsa,US
4174,Tunggul Wulung Airport,Cilacap-Java Island,ID
4175,Tunis Carthage International Airport,Tunis,TN
4176,Tunja Airport,Tunja,CO
4177,Tunxi International Airport,Huangshan,CN
4178,Tupelo Regional Airport,Tupelo,US
4179,Turaif Domestic Airport,Turaif,SA
4180,Turbat International Airport,Turbat,PK
4181,Turin Airport,Torino,IT
4182,Turkmenabat Airport,Türkmenabat,TM
4183,Turkmenbashi Airport,Krasnovodsk,TM
4184,Turku Airport,Turku,FI
4185,Turpan Jiaohe Airport,Turpan,CN
4186,Tuscaloosa Regional Airport,Tuscaloosa,US
4187,Tuzla International Airport,Tuzla,BA
4188,Tweed New Haven Airport,New Haven,US
4189,Twente Airfield,Enschede,NL
4190,Twentynine Palms (Self) Airport,Twentynine Palms,US
4191,Tyler Pounds Regional Airport,Tyler,US
4192,Tyndall Air Force Base,Panama City,US
4193,Tzaneen Airport,Tzaneen,ZA
4194,Ubaydah Bin Al Jarrah Airport,Al Cut,IQ
4195,Ubon Ratchathani Airport,Ubon Ratchathani,TH
4196,Udon Thani Airport,Udon Thani,TH
4197,Ufa International Airport,Ufa,RU
4198,Ugolny Airport,Anadyr,RU
4199,Uige Airport,Uige,AO
4200,Ukhta Airport,Ukhta,RU
4201,Ukiah Municipal Airport,Ukiah,US
4202,Ukkurey Air Base,Chernysevsk,RU
4203,Ukrainka Air Base,Belogorsk,RU
4204,Uktus Airport,Yekaterinburg,RU
4205,Ulan-Ude Airport (Mukhino),Ulan Ude,RU
4206,Ulan-Ude East Airport,Ulan Ude,RU
4207,Ulsan Airport,Ulsan,KR
4208,Ulukhaktok Holman Airport,Ulukhaktok,CA
4209,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU
4210,Ulyanovsk East Airport,Ulyanovsk,RU
4211,Umberto Modiano Airport,Cabo Frio,BR
4212,Umeå Airport,Umeå,SE
4213,Umiujaq Airport,Umiujaq,CA
4214,Unalaska Airport,Unalaska,US
4215,Union Island International Airport,Union Island,VC
4216,University of Illinois Willard Airport,Champaign/Urbana,US
4217,University Oxford Airport,Oxford,US
4218,University Park Airport,State College,US
4219,Upala Airport,Upala,CR
4220,Upolu Airport,Hawi,US
4221,Uprun Air Base,Uvelsky,RU
4222,Uralsk Airport,Uralsk,KZ
4223,Uranium City Airport,Uranium City,CA
4224,Uray Airport,Uray,RU
4225,Urbe Airport,Roma,IT
4226,Urgench Airport,Urgench,UZ
4227,Urmia Airport,Urmia,IR
4228,Ürümqi Diwopu International Airport,Ürümqi,CN
4229,Usiminas Airport,Ipatinga,BR
4230,Usinsk Airport,Usinsk,RU
4231,Ust-Kamennogorsk Airport,Ust Kamenogorsk,KZ
4232,Ust-Kut Airport,Ust-Kut,RU
4233,Ust-Nera Airport,Ust-Nera,RU
4234,Ust-Tsylma Airport,Ust-Tsylma,RU
4235,U-Tapao International Airport,Rayong,TH
4236,Utti Air Base,Utti / Valkeala,FI
4237,Uytash Airport,Makhachkala,RU
4238,Uzhhorod International Airport,Uzhhorod,UA
4239,V.C. Bird International Airport,St. George,AG
4240,Vaasa Airport,Vaasa,FI
4241,Václav Havel Airport Prague,Prague,CZ
4242,Vadodara Airport,Vadodara,IN
4243,Vadsø Airport,Vadsø,NO
4244,Vagar Airport,Vagar,FO
4245,Val de Cans/Júlio Cezar Ribeiro International Airport,Belém,BR
4246,Valan Airport,Honningsvåg,NO
4247,Valdez Pioneer Field,Valdez,US
4248,Val-d'Or Airport,Val-d'Or,CA
4249,Valdosta Regional Airport,Valdosta,US
4250,Valek Airport,Valek,RU
4251,Valence-Chabeuil Airport,Valence/Chabeuil,FR
4252,Valencia Airport,Valencia,ES
4253,Valenciennes-Denain Airport,Valenciennes/Denain,FR
4254,Valladolid Airport,Valladolid,ES
4255,Valle del Fuerte International Airport,Los Mochis,MX
4256,Vallenar Airport,Vallenar,CL
4257,Valley International Airport,Harlingen,US
4258,Van Ferit Melen Airport,Van,TR
4259,Van Nuys Airport,Van Nuys,US
4260,Vanavara Airport,Vanavara,RU
4261,Vance Air Force Base,Enid,US
4262,Vance W. Amory International Airport,Charlestown,KN
4263,Vancouver International Airport,Vancouver,CA
4264,Vandenberg Air Force Base,Lompoc,US
4265,Vanguardia Airport,Villavicencio,CO
4266,Vanimo Airport,Vanimo,PG
4267,Vannes-Meucon Airport,Vannes/Meucon,FR
4268,"Vardø Airport, Svartnes",Vardø,NO
4269,Varese-Venegono Airport,Varese,IT
4270,Varkaus Airport,Varkaus / Joroinen,FI
4271,Varna Airport,Varna,BG
4272,Vava'u International Airport,Vava'u Island,TO
4273,Växjö Kronoberg Airport,Växjö,SE
4274,Vaziani Air Base,Tbilisi,GE
4275,Velikiye Luki Airport,Velikiye Luki,RU
4276,Venango Regional Airport,Franklin,US
4277,Venice Marco Polo Airport,Venice,IT
4278,Ventspils International Airport,Ventspils,LV
4279,Vercelli Airport,Vercelli,IT
4280,Verdun-Le Rozelier Airfield,Verdun,FR
4281,Vereeniging Airport,Vereeniging,ZA
4282,Vernal Regional Airport,Vernal,US
4283,Vernon Airport,Vernon,CA
4284,Vero Beach Municipal Airport,Vero Beach,US
4285,Verona Villafranca Airport,Verona,IT
4286,Vesoul-Frotey Airport,Vesoul/Frotey,FR
4287,Vestmannaeyjar Airport,Vestmannaeyjar,IS
4288,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago del Estero,AR
4289,Vichy-Charmeil Airport,Vichy/Charmeil,FR
4290,Victoria Airport,Victoria,CL
4291,Victoria Falls International Airport,Victoria Falls,ZW
4292,Victoria International Airport,Victoria,CA
4293,Victoria Regional Airport,Victoria,US
4294,Vienna International Airport,Vienna,AT
4295,Vigo Airport,Vigo,ES
4296,Vilankulo Airport,Vilanculo,MZ
4297,Villa Airport,Maamigili,MV
4298,Villa Dolores Airport,Villa Dolores,AR
4299,Villa Gesell Airport,Villa Gesell,AR
4300,Villa Reynolds Airport,Villa Mercedes,AR
4301,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay/Vélizy,FR
4302,Villanova D'Albenga International Airport,Albenga (SV),IT
4303,Vilnius International Airport,Vilnius,LT
4304,Vilo Acuña International Airport,Cayo Largo del Sur,CU
4305,Vilyuisk Airport,Vilyuisk,RU
4306,Viña del mar Airport,Viña Del Mar,CL
4307,Vincenzo Florio Airport Trapani-Birgi,Trapani (TP),IT
4308,Vinh Airport,Vinh,VN
4309,Vir Savarkar International Airport,Port Blair,IN
4310,Virac Airport,Virac,PH
4311,Viracopos International Airport,Campinas,BR
4312,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,CA
4313,Virginia Airport,Durban,ZA
4314,Viru Viru International Airport,Santa Cruz,BO
4315,Visby Airport,Visby,SE
4316,Vitebsk Vostochny Airport,Vitebsk,BY
4317,Viterbo Airport,Viterbo,IT
4318,Vitória da Conquista Airport,Vitória Da Conquista,BR
4319,Vitoria/Foronda Airport,Alava,ES
4320,Vladivostok International Airport,Vladivostok,RU
4321,Vlorë Air Base,Vlorë,AL
4322,Vnukovo International Airport,Moscow,RU
4323,Vodochody Airport,Vodochody,CZ
4324,Volgograd International Airport,Volgograd,RU
4325,Volk Field,Camp Douglas,US
4326,Volkel Air Base,Uden,NL
4327,Vologda Airport,Vologda,RU
4328,Vorkuta Airport,Vorkuta,RU
4329,Vorkuta Sovetskiy Air Base,Vorkuta,RU
4330,Voronezh Baltimor Air Base,Voronezh,RU
4331,Voronezh International Airport,Voronezh,RU
4332,Vorotynsk Air Base,Vorotynsk,RU
4333,Vozdvizhenka Air Base,Ussuriysk,RU
4334,Vredendal Airport,Vredendal,ZA
4335,Vryburg Airport,Vyrburg,ZA
4336,Vuktyl Airport,Vuktyl,RU
4337,W K Kellogg Airport,Battle Creek,US
4338,Wabush Airport,Wabush,CA
4339,Waco Regional Airport,Waco,US
4340,Wadi Seidna Air Base,Khartoum,SD
4341,Wagga Wagga City Airport,Wagga Wagga,AU
4342,Waimea Kohala Airport,Kamuela,US
4343,Wainwright Airport,Wainwright,US
4344,Wairoa Airport,Wairoa,NZ
4345,Wajir Airport,Wajir,KE
4346,Wake Island Airfield,Wake Island,UM
4347,Wakkanai Airport,Wakkanai,JP
4348,Walla Walla Regional Airport,Walla Walla,US
4349,Wallblake Airport,The Valley,AI
4350,Walton Airport,Walton,PK
4351,Walvis Bay Airport,Walvis Bay,NA
4352,Wamena Airport,Wamena-Papua Island,ID
4353,Wanganui Airport,Wanganui,NZ
4354,Warri Airport,Warri,NG
4355,Warsaw Chopin Airport,Warsaw,PL
4356,Warton Airport,Warton,GB
4357,Warukin Airport,Tanta-Tabalong-Borneo Island,ID
4358,Washington Dulles International Airport,Washington,US
4359,Wasilla Airport,Wasilla,US
4360,Waskaganish Airport,Waskaganish,CA
4361,Waterford Airport,Waterford,IE
4362,Waterkloof Air Force Base,Pretoria,ZA
4363,Waterloo Airport,Kitchener,CA
4364,Waterloo Regional Airport,Waterloo,US
4365,Watertown International Airport,Watertown,US
4366,Watertown Regional Airport,Watertown,US
4367,Watson Lake Airport,Watson Lake,CA
4368,Wattay International Airport,Vientiane,LA
4369,Wau Airport,Wau,SS
4370,Wausau Downtown Airport,Wausau,US
4371,Wawa Airport,Wawa,CA
4372,Waynesville-St. Robert Regional Forney field,Fort Leonard Wood,US
4373,Webequie Airport,Webequie,CA
4374,Weeze Airport,Weeze,DE
4375,Weifang Airport,Weifang,CN
4376,Weihai Airport,Weihai,CN
4377,Weipa Airport,Weipa,AU
4378,Wellington International Airport,Wellington,NZ
4379,Wemindji Airport,Wemindji,CA
4380,Wendover Airport,Wendover,US
4381,Wenzhou Yongqiang Airport,Wenzhou,CN
4382,West Sale Airport,Sale,AU
4383,West Woodward Airport,Woodward,US
4384,West Wyalong Airport,West Wyalong,AU
4385,Westchester County Airport,White Plains,US
4386,Westerland Sylt Airport,Westerland,DE
4387,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,US
4388,Westfield-Barnes Regional Airport,Westfield/Springfield,US
4389,Weston Airport,Leixlip,IE
4390,Westover ARB/Metropolitan Airport,Springfield/Chicopee,US
4391,Wevelgem Airport,Wevelgem,BE
4392,Wewak International Airport,Wewak,PG
4393,Whale Cove Airport,Whale Cove,CA
4394,Wheeler Army Airfield,Wahiawa,US
4395,Wheeler Sack Army Air Field,Fort Drum,US
4396,Wheeling Ohio County Airport,Wheeling,US
4397,Whidbey Island Naval Air Station /Ault Field/ Airport,Oak Harbor,US
4398,Whitecourt Airport,Whitecourt,CA
4399,Whitehorse / Erik Nielsen International Airport,Whitehorse,CA
4400,Whiteman Air Force Base,Knob Noster,US
4401,Whiting Field Naval Air Station - North,Milton,US
4402,Whiting Field Naval Air Station South Airport,Milton,US
4403,Whyalla Airport,Whyalla,AU
4404,Wiarton Airport,Wiarton,CA
4405,Wichita Mid Continent Airport,Wichita,US
4406,Wick Airport,Wick,GB
4407,Wiener Neustadt East Airport,Wiener Neustadt,AT
4408,Wiesbaden Army Airfield,Wiesbaden,DE
4409,Wiley Post Will Rogers Memorial Airport,Utqia?vik,US
4410,Wilkes Barre Scranton International Airport,Wilkes-Barre/Scranton,US
4411,Will Rogers World Airport,Oklahoma City,US
4412,William P Hobby Airport,Houston,US
4413,William R Fairchild International Airport,Port Angeles,US
4414,Williams Field,McMurdo Station,AQ
4415,Williams Lake Airport,Williams Lake,CA
4416,Williamsport Regional Airport,Williamsport,US
4417,Williston Basin International Airport (U.C.),Williston,US
4418,Willow Run Airport,Detroit,US
4419,Wilmington Airpark,Wilmington,US
4420,Wilmington International Airport,Wilmington,US
4421,Wilwal International Airport,Jijiga,ET
4422,Windsor Airport,Windsor,CA
4423,Winkler County Airport,Wink,US
4424,Winnemucca Municipal Airport,Winnemucca,US
4425,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA
4426,Winnipeg / St. Andrews Airport,Winnipeg,CA
4427,Winslow Lindbergh Regional Airport,Winslow,US
4428,Wittman Regional Airport,Oshkosh,US
4429,Woensdrecht Air Base,Bergen Op Zoom,NL
4430,Wokal Field Glasgow International Airport,Glasgow,US
4431,Wollaston Lake Airport,Wollaston Lake,CA
4432,Wonderboom Airport,Pretoria,ZA
4433,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,KR
4434,Wonsan Kalma International Airport,Wonsan,KP
4435,Woodbourne Airport,Blenheim,NZ
4436,Worcester Regional Airport,Worcester,US
4437,Worland Municipal Airport,Worland,US
4438,Wrangell Airport,Wrangell,US
4439,Wright-Patterson Air Force Base,Dayton,US
4440,Wrigley Airport,Wrigley,CA
4441,Wuhan Tianhe International Airport,Wuhan,CN
4442,Wuhu Air Base,Wuhu,CN
4443,Wujah Al Hajar Air Base,Hamat,LB
4444,Wynyard Airport,Burnie,AU
4445,Xangongo Airport,Xangongo,AO
4446,Xiamen Gaoqi International Airport,Xiamen,CN
4447,Xi'an Xianyang International Airport,Xi'an,CN
4448,Xi'an Xiguan Airport,Xi'an,CN
4449,Xichang Qingshan Airport,Xichang,CN
4450,Xilinhot Airport,Xilinhot,CN
4451,Xingyi Airport,Xingyi,CN
4452,Xining Caojiabu Airport,Xining,CN
4453,Xinyuan Nalati Airport,Xinyuan County,CN
4454,Xishuangbanna Gasa Airport,Jinghong,CN
4455,Xoxocotlán International Airport,Oaxaca,MX
4456,Xuzhou Guanyin Airport,Xuzhou,CN
4457,Yacuiba Airport,Yacuíba,BO
4458,Yakima Air Terminal McAllister Field,Yakima,US
4459,Yakubu Gowon Airport,Jos,NG
4460,Yakushima Airport,Yakushima,JP
4461,Yakutat Airport,Yakutat,US
4462,Yakutsk Airport,Yakutsk,RU
4463,Yamagata Airport,Yamagata,JP
4464,Yamaguchi Ube Airport,Ube,JP
4465,Yamburg Airport,Yamburg,RU
4466,Yamoussoukro Airport,Yamoussoukro,CI
4467,Yangon International Airport,Yangon,MM
4468,Yangyang International Airport,Gonghang-ro,KR
4469,Yangzhou Taizhou Airport,Yangzhou and Taizhou,CN
4470,Yanji Chaoyangchuan Airport,Yanji,CN
